Subject,MID,MutationOperator,OperatorBefore,OperatorAfter,Class,Method,Line,CharOffset,OriginalCode,MutatedCode,EquiManualBin
Csv-16f,643,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.csv.CSVFormat,"printAndQuote(java.lang.Object,java.lang.CharSequence,int,int,java.lang.Appendable,boolean)",1223,39196,c == LF || c == CR || c == quoteChar || c == delimChar,(c == LF || c == CR || c == quoteChar) != (c == delimChar),False
Csv-16f,663,STD,<ASSIGN>,<NO-OP>,org.apache.commons.csv.CSVFormat,"printAndQuote(java.lang.Object,java.lang.CharSequence,int,int,java.lang.Appendable,boolean)",1232,39508,c = value.charAt(pos);,<NO-OP>,False
Csv-16f,678,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,"printAndQuote(java.lang.Object,java.lang.CharSequence,int,int,java.lang.Appendable,boolean)",1249,40126,"""Unexpected Quote value: ""","""""",True
Csv-16f,720,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,"printRecord(java.lang.Appendable,java.lang.Object[])",1334,42868,i < values.length,i != values.length,True
Csv-16f,756,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.apache.commons.csv.CSVFormat,toString(),1356,43610,isNullStringSet(),false,False
Csv-16f,758,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVFormat,toString(),1357,43628,sb.append(' ');,<NO-OP>,False
Csv-16f,778,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVFormat,toString(),1371,44130,"sb.append("" IgnoreHeaderCase:ignored"");",<NO-OP>,False
Csv-16f,782,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVFormat,toString(),1374,44273,headerComments != null,false,False
Csv-16f,788,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVFormat,toString(),1378,44423,header != null,false,False
Csv-16f,790,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVFormat,toString(),1379,44446,sb.append(' ');,<NO-OP>,False
Csv-16f,791,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,toString(),1380,44484,"""Header:""","""""",False
Csv-16f,792,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVFormat,toString(),1380,44474,"sb.append(""Header:"").append(Arrays.toString(header));",<NO-OP>,False
Csv-16f,801,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,toStringArray(java.lang.Object[]),1390,44784,i < values.length,i != values.length,True
Csv-16f,814,STD,<RETURN>,<NO-OP>,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1399,45084,return ((String)charSequence).trim();,<NO-OP>,False
Csv-16f,815,EVR,<METHOD_INVOCATION(int)>,<DEFAULT>,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1401,45178,charSequence.length(),0,False
Csv-16f,816,EVR,<IDENTIFIER(int)>,<DEFAULT>,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1402,45200,count,0,False
Csv-16f,817,LVR,0,POS,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1403,45225,0,1,False
Csv-16f,818,LVR,0,NEG,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1403,45225,0,-1,False
Csv-16f,819,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len,pos != len,True
Csv-16f,821,ROR,"<(int,int)","==(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len,pos == len,False
Csv-16f,822,ROR,"<(int,int)",">(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len,pos > len,False
Csv-16f,823,ROR,"<(int,int)",">=(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len,pos >= len,False
Csv-16f,825,ROR,"<(int,int)","TRUE(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45248,pos < len,true,False
Csv-16f,826,ROR,"<=(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45257,charSequence.charAt(pos) <= SP,charSequence.charAt(pos) != SP,False
Csv-16f,828,ROR,"<=(int,int)","==(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45257,charSequence.charAt(pos) <= SP,charSequence.charAt(pos) == SP,False
Csv-16f,832,ROR,"<=(int,int)","TRUE(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45282,charSequence.charAt(pos) <= SP,true,False
Csv-16f,833,COR,"&&(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len && charSequence.charAt(pos) <= SP,pos < len != charSequence.charAt(pos) <= SP,False
Csv-16f,836,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len && charSequence.charAt(pos) <= SP,pos < len,False
Csv-16f,839,COR,"&&(boolean,boolean)","||(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1405,45244,pos < len && charSequence.charAt(pos) <= SP,pos < len || charSequence.charAt(pos) <= SP,False
Csv-16f,840,STD,<INC>,<NO-OP>,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1406,45303,pos++;,<NO-OP>,False
Csv-16f,848,LVR,POS,0,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45374,1,0,False
Csv-16f,852,AOR,"-(int,int)","+(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45368,len - 1,len + 1,False
Csv-16f,855,ROR,"<=(int,int)","<(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45348,charSequence.charAt(len - 1) <= SP,charSequence.charAt(len - 1) < SP,False
Csv-16f,856,ROR,"<=(int,int)","==(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45348,charSequence.charAt(len - 1) <= SP,charSequence.charAt(len - 1) == SP,False
Csv-16f,861,COR,"&&(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45335,pos < len && charSequence.charAt(len - 1) <= SP,pos < len != charSequence.charAt(len - 1) <= SP,False
Csv-16f,863,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45345,pos < len && charSequence.charAt(len - 1) <= SP,false,False
Csv-16f,865,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45348,pos < len && charSequence.charAt(len - 1) <= SP,charSequence.charAt(len - 1) <= SP,False
Csv-16f,866,COR,"&&(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1408,45345,pos < len && charSequence.charAt(len - 1) <= SP,true,False
Csv-16f,870,LVR,0,NEG,org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45436,0,-1,False
Csv-16f,871,ROR,">(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45430,pos > 0,pos != 0,True
Csv-16f,873,ROR,">(int,int)","<=(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45430,pos > 0,pos <= 0,False
Csv-16f,874,ROR,">(int,int)","==(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45430,pos > 0,pos == 0,False
Csv-16f,880,ROR,"<(int,int)","==(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45441,len < count,len == count,False
Csv-16f,881,ROR,"<(int,int)",">(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45441,len < count,len > count,False
Csv-16f,884,ROR,"<(int,int)","TRUE(int,int)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45445,len < count,true,True
Csv-16f,885,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45430,pos > 0 || len < count,pos > 0 != len < count,False
Csv-16f,886,COR,"||(boolean,boolean)","&&(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45430,pos > 0 || len < count,pos > 0 && len < count,False
Csv-16f,887,COR,"||(boolean,boolean)","==(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45430,pos > 0 || len < count,pos > 0 == len < count,False
Csv-16f,891,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.csv.CSVFormat,trim(java.lang.CharSequence),1411,45438,pos > 0 || len < count,true,False
Csv-16f,913,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1426,46112,"""\')""","""""",False
Csv-16f,931,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1431,46281,"""The escape character and the delimiter cannot be the same (\'""","""""",False
Csv-16f,950,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1436,46529,"""The comment start character and the delimiter cannot be the same (\'""","""""",False
Csv-16f,951,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1436,46617,"""\')""","""""",False
Csv-16f,963,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1441,46869,"""\')""","""""",False
Csv-16f,975,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1446,47120,"""\')""","""""",False
Csv-16f,989,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1450,47255,"""No quotes mode set but no escape character is set""","""""",False
Csv-16f,996,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,validate(),1459,47607,"""The header contains a duplicate entry: \'""","""""",False
Csv-16f,1006,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.apache.commons.csv.CSVFormat,withDelimiter(char),1550,52027,isLineBreak(delimiter),false,False
Csv-16f,1008,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,withDelimiter(char),1551,52089,"""The delimiter cannot be a line break""","""""",False
Csv-16f,1023,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,withHeader(java.lang.Class<? extends java.lang.Enum<?>>),1640,55602,i < enumValues.length,i != enumValues.length,True
Csv-16f,1034,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVFormat,withHeader(java.sql.ResultSet),1674,56790,resultSet != null,true,False
Csv-16f,1037,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVFormat,withHeader(java.sql.ResultSetMetaData),1705,57903,metaData != null,true,False
Csv-16f,1042,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVFormat,withHeader(java.sql.ResultSetMetaData),1708,58051,i < columnCount,i != columnCount,True
Csv-16f,1069,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVFormat,withQuote(java.lang.Character),1884,66275,"""The quoteChar cannot be a line break""","""""",False
Csv-16f,1089,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.Token,toString(),71,2136,""" [""","""""",False
Csv-16f,1090,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.Token,toString(),71,2164,"""]""","""""",False
Csv-16f,1091,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.io.File,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",153,5240,"""file""","""""",False
Csv-16f,1093,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.io.File,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",154,5284,"""format""","""""",False
Csv-16f,1096,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.io.InputStream,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",182,6506,"""inputStream""","""""",False
Csv-16f,1098,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.io.InputStream,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",183,6557,"""format""","""""",False
Csv-16f,1101,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.nio.file.Path,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",204,7348,"""path""","""""",False
Csv-16f,1104,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVParser,"parse(java.nio.file.Path,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",205,7365,"Assertions.notNull(format, ""format"");",<NO-OP>,False
Csv-16f,1105,EVR,<METHOD_INVOCATION(org.apache.commons.csv.CSVParser)>,<DEFAULT>,org.apache.commons.csv.CSVParser,"parse(java.nio.file.Path,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",206,7423,"parse(Files.newBufferedReader(path, charset), format)",null,False
Csv-16f,1106,EVR,<NEW_CLASS(org.apache.commons.csv.CSVParser)>,<DEFAULT>,org.apache.commons.csv.CSVParser,"parse(java.io.Reader,org.apache.commons.csv.CSVFormat)",229,8420,"new CSVParser(reader, format)",null,False
Csv-16f,1107,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.lang.String,org.apache.commons.csv.CSVFormat)",246,9079,"""string""","""""",False
Csv-16f,1109,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.lang.String,org.apache.commons.csv.CSVFormat)",247,9125,"""format""","""""",False
Csv-16f,1116,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"parse(java.net.URL,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",275,10192,"""format""","""""",False
Csv-16f,1117,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVParser,"parse(java.net.URL,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat)",275,10165,"Assertions.notNull(format, ""format"");",<NO-OP>,False
Csv-16f,1125,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"<init>(java.io.Reader,org.apache.commons.csv.CSVFormat,long,long)",353,13132,"""reader""","""""",False
Csv-16f,1127,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,"<init>(java.io.Reader,org.apache.commons.csv.CSVFormat,long,long)",354,13178,"""format""","""""",False
Csv-16f,1148,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.csv.CSVParser,addRecordValue(boolean),367,13739,lastRecord && inputClean.isEmpty(),inputClean.isEmpty(),False
Csv-16f,1150,COR,"&&(boolean,boolean)","||(boolean,boolean)",org.apache.commons.csv.CSVParser,addRecordValue(boolean),367,13725,lastRecord && inputClean.isEmpty(),lastRecord || inputClean.isEmpty(),False
Csv-16f,1165,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVParser,close(),382,14180,this.lexer != null,true,False
Csv-16f,1197,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVParser,initializeHeader(),475,17208,nextRecord != null,true,False
Csv-16f,1205,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVParser,initializeHeader(),486,17565,headerRecord != null,true,False
Csv-16f,1208,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVParser,initializeHeader(),487,17608,i < headerRecord.length,i != headerRecord.length,True
Csv-16f,1226,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.csv.CSVParser,initializeHeader(),490,17841,header == null || header.trim().isEmpty(),true,False
Csv-16f,1241,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,initializeHeader(),492,18033,"""The header contains a duplicate name: \""""","""""",False
Csv-16f,1247,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser$CSVRecordIterator,getNextRecord(),536,19314,""" reading next record: ""","""""",False
Csv-16f,1271,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser$CSVRecordIterator,next(),564,20177,"""No more CSV records available""","""""",False
Csv-16f,1280,LVR,FALSE,TRUE,org.apache.commons.csv.CSVParser,nextRecord(),594,21140,false,true,False
Csv-16f,1288,LVR,TRUE,FALSE,org.apache.commons.csv.CSVParser,nextRecord(),601,21376,true,false,False
Csv-16f,1301,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVParser,nextRecord(),616,22024,"""Unexpected Token type: ""","""""",True
Csv-16f,1318,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVRecord,"<init>(java.lang.String[],java.util.Map<java.lang.String,java.lang.Integer>,java.lang.String,long,long)",54,1857,values != null,true,False
Csv-16f,1327,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVRecord,get(java.lang.String),98,3131,"""No header mapping was specified, the record values can\'t be accessed by name""","""""",False
Csv-16f,1343,ROR,"==(int,int)","<=(int,int)",org.apache.commons.csv.CSVRecord,isConsistent(),162,5436,mapping.size() == values.length,mapping.size() <= values.length,False
Csv-16f,1355,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVRecord,hasComment(),175,5866,comment != null,comment == null,False
Csv-16f,1368,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVRecord,isSet(java.lang.String),197,6559,mapping.get(name).intValue() < values.length,mapping.get(name).intValue() != values.length,False
Csv-16f,1400,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVRecord,toString(),267,8435,"""CSVRecord [comment=""","""""",False
Csv-16f,1402,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVRecord,toString(),268,8510,""", recordNumber=""","""""",False
Csv-16f,1403,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVRecord,toString(),268,8545,""", values=""","""""",False
Csv-16f,1404,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVRecord,toString(),269,8601,"""]""","""""",False
Csv-16f,1407,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVPrinter,"<init>(java.lang.Appendable,org.apache.commons.csv.CSVFormat)",59,2291,"""out""","""""",False
Csv-16f,1409,LVR,<CLASS>,<EMPTY>,org.apache.commons.csv.CSVPrinter,"<init>(java.lang.Appendable,org.apache.commons.csv.CSVFormat)",60,2334,"""format""","""""",False
Csv-16f,1418,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.apache.commons.csv.CSVPrinter,"<init>(java.lang.Appendable,org.apache.commons.csv.CSVFormat)",68,2737,line != null,true,False
Csv-16f,1433,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.csv.CSVPrinter,close(boolean),96,3546,flush || format.getAutoFlush(),flush != format.getAutoFlush(),False
Csv-16f,1442,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVPrinter,flush(),115,4028,((Flushable)out).flush();,<NO-OP>,False
Csv-16f,1451,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),160,5354,newRecord,true,False
Csv-16f,1452,STD,<CALL>,<NO-OP>,org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),161,5379,println();,<NO-OP>,False
Csv-16f,1457,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),165,5507,i < comment.length(),i != comment.length(),True
Csv-16f,1467,AOR,"+(int,int)","%(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5648,i + 1,i % 1,False
Csv-16f,1470,AOR,"+(int,int)","/(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5648,i + 1,i / 1,False
Csv-16f,1471,ROR,"<(int,int)","!=(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5648,i + 1 < comment.length(),i + 1 != comment.length(),True
Csv-16f,1473,ROR,"<(int,int)","==(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5648,i + 1 < comment.length(),i + 1 == comment.length(),False
Csv-16f,1474,ROR,"<(int,int)",">(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5648,i + 1 < comment.length(),i + 1 > comment.length(),False
Csv-16f,1478,LVR,POS,0,org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5695,1,0,False
Csv-16f,1481,AOR,"+(int,int)","*(int,int)",org.apache.commons.csv.CSVPrinter,printComment(java.lang.String),169,5691,i + 1,i * 1,False
